Order, Latitude, Longitude
2, 40.762774, -73.97114
2, 40.763268, -73.97136
2, 40.763496, -73.971857
2, 40.763563, -73.971708
2, 40.763335, -73.971328
2, 40.763391, -73.971265
2, 40.763265, -73.971152
2, 40.763385, -73.971342
2, 40.763124, -73.971141
2, 40.76352, -73.97145399999998
2, 40.763542, -73.97238199999998
2, 40.763648, -73.972102
2, 40.760788, -73.973135
2, 40.761059, -73.97339599999998
2, 40.761094, -73.973484
2, 40.761203, -73.97338999999998
2, 40.761484, -73.97121199999998
2, 40.761306, -73.971215
2, 40.761331, -73.97139
2, 40.762747, -73.971008
2, 40.763725, -73.971945
2, 40.763672, -73.971948
2, 40.76355, -73.971873
2, 40.763721, -73.971733
2, 40.763545, -73.971142
2, 40.76349, -73.971018
2, 40.763517, -73.97104299999998
2, 40.763455, -73.970943
2, 40.763409, -73.970922
2, 40.763712, -73.971322
2, 40.763746, -73.971377
2, 40.7634, -73.97251199999998
2, 40.760797, -73.973325
2, 40.760832, -73.973349
2, 40.760678, -73.973207
2, 40.760985, -73.973623
2, 40.761321, -73.971045
2, 40.761298, -73.971027
2, 40.761128, -73.97122299999998
2, 40.761319, -73.970916
2, 40.761165, -73.971333
2, 40.761029, -73.971281
2, 40.761222, -73.971475
2, 40.761163, -73.971613
2, 40.763602, -73.971041
2, 40.763689, -73.97095299999998
2, 40.763622, -73.97090799999998
2, 40.763777, -73.971107
2, 40.763744, -73.97121099999998
2, 40.763767, -73.971278
2, 40.763799, -73.97101399999998
2, 40.763388, -73.970642
2, 40.763923, -73.971309
2, 40.76397, -73.971472
2, 40.763909, -73.97139199999998
2, 40.76394, -73.97116
2, 40.760585, -73.973532
2, 40.760742, -73.97358699999998
2, 40.760557, -73.973348
2, 40.760392, -73.973135
2, 40.760978, -73.97388599999998
2, 40.761215, -73.97378999999998
2, 40.761034, -73.973858
2, 40.761205, -73.97081
2, 40.761123, -73.97087999999998
2, 40.760963, -73.971162
2, 40.760993, -73.97113299999998
2, 40.760857, -73.971117
2, 40.760985, -73.97121699999998
2, 40.761398, -73.970687
2, 40.761547, -73.970765
2, 40.76107, -73.97153799999998
2, 40.761043, -73.971518
2, 40.760736, -73.97121799999998
2, 40.760817, -73.971377
2, 40.760831, -73.971299
2, 40.760823, -73.97113299999998
2, 40.763771, -73.970836
2, 40.76386, -73.971028
2, 40.763949, -73.97106499999998
2, 40.763974, -73.971039
2, 40.763983, -73.970933
2, 40.763933, -73.97108799999998
2, 40.764065, -73.970903
2, 40.764087, -73.97104299999998
2, 40.76411, -73.971502
2, 40.764225, -73.971067
2, 40.760384, -73.973698
2, 40.760632, -73.973673
2, 40.760388, -73.97358
2, 40.760249, -73.973372
2, 40.760155, -73.973157
2, 40.761178, -73.97062699999998
2, 40.761298, -73.970562
2, 40.761048, -73.970651
2, 40.761147, -73.97054799999998
2, 40.76123, -73.97052499999998
2, 40.760625, -73.971022
2, 40.760657, -73.971282
2, 40.76059, -73.971115
2, 40.761597, -73.97078899999998
2, 40.761628, -73.970614
2, 40.761575, -73.970467
2, 40.761321, -73.9705
2, 40.761487, -73.970591
2, 40.761389, -73.97038999999998
2, 40.761385, -73.970483
2, 40.761573, -73.97071699999998
2, 40.761275, -73.970428
2, 40.761795, -73.97081199999998
2, 40.761808, -73.970827
2, 40.760751, -73.971435
2, 40.760725, -73.971433
2, 40.760553, -73.971013
2, 40.760693, -73.971393
2, 40.764048, -73.97082299999998
2, 40.763937, -73.970708
2, 40.764153, -73.97091299999998
2, 40.76418, -73.970895
2, 40.76419, -73.970892
2, 40.764087, -73.970775
2, 40.764281, -73.970832
2, 40.764288, -73.97117699999998
2, 40.764257, -73.97158299999998
2, 40.764325, -73.971317
2, 40.764305, -73.97157799999998
2, 40.764372, -73.971168
2, 40.76036, -73.97391299999998
2, 40.760213, -73.97365499999998
2, 40.761228, -73.97033899999998
2, 40.760836, -73.97071699999998
2, 40.760428, -73.970983
2, 40.760421, -73.97138699999998
2, 40.76051, -73.97153199999998
2, 40.760333, -73.971202
2, 40.761703, -73.970493
2, 40.761513, -73.97018799999998
2, 40.761527, -73.970273
2, 40.761334, -73.97020399999998
2, 40.761979, -73.97064799999998
2, 40.762025, -73.970714
2, 40.761898, -73.970782
2, 40.76189, -73.970893
2, 40.760525, -73.97159499999998
2, 40.763912, -73.970555
2, 40.764445, -73.97061499999998
2, 40.764514, -73.970832
2, 40.764461, -73.971255
2, 40.764428, -73.971422
2, 40.760458, -73.97401499999998
2, 40.760093, -73.973988
2, 40.760087, -73.973968
2, 40.760052, -73.973617
2, 40.75997, -73.973518
2, 40.761175, -73.970082
2, 40.760218, -73.971388
2, 40.760278, -73.971558
2, 40.760365, -73.97141399999998
2, 40.760222, -73.971525
2, 40.760429, -73.971546
2, 40.760128, -73.97131299999998
2, 40.761895, -73.970477
2, 40.76172, -73.97014
2, 40.76137, -73.970014
2, 40.761593, -73.970155
2, 40.761638, -73.97001
2, 40.761407, -73.969918
2, 40.761464, -73.969908
2, 40.761205, -73.970033
2, 40.762048, -73.97050299999998
2, 40.762074, -73.970619
2, 40.760476, -73.971849
2, 40.764425, -73.970453
2, 40.76458, -73.970517
2, 40.76464, -73.970428
2, 40.764575, -73.97060399999998
2, 40.764586, -73.970856
2, 40.764478, -73.970477
2, 40.764697, -73.970847
2, 40.764712, -73.971288
2, 40.760003, -73.97418899999998
2, 40.760012, -73.97395799999998
2, 40.761072, -73.969811
2, 40.761125, -73.96982
2, 40.760065, -73.97105
2, 40.761959, -73.97023299999998
2, 40.76197, -73.970149
2, 40.761782, -73.97003499999998
2, 40.76147, -73.96988799999998
2, 40.761418, -73.96974799999998
2, 40.762252, -73.970438
2, 40.762209, -73.97027699999998
2, 40.760345, -73.97195499999998
2, 40.760352, -73.97201599999998
2, 40.760318, -73.97189
2, 40.764642, -73.970257
2, 40.764618, -73.970348
2, 40.764335, -73.97018699999998
2, 40.764372, -73.97030499999998
2, 40.764362, -73.97026099999998
2, 40.764299, -73.970208
2, 40.764205, -73.970263
2, 40.76433, -73.970325
2, 40.76486, -73.970428
2, 40.764737, -73.97020999999998
2, 40.76466, -73.970222
2, 40.75984, -73.974231
2, 40.759815, -73.974388
2, 40.759763, -73.97383
2, 40.7598, -73.97386299999998
2, 40.761165, -73.96969799999998
2, 40.760853, -73.96979299999998
2, 40.762223, -73.970177
2, 40.762063, -73.97004699999998
2, 40.762218, -73.970235
2, 40.762045, -73.970116
2, 40.762127, -73.969938
2, 40.761923, -73.96978
2, 40.76169, -73.969662
2, 40.761531, -73.969555
2, 40.762343, -73.97024
2, 40.762409, -73.97027099999998
2, 40.762298, -73.970117
2, 40.76236, -73.97005299999998
2, 40.760558, -73.972138
2, 40.764621, -73.97007399999998
2, 40.764683, -73.97011
2, 40.763977, -73.97015299999998
2, 40.764965, -73.970312
2, 40.764944, -73.970405
2, 40.764702, -73.969942
2, 40.764908, -73.970073
2, 40.759583, -73.974348
2, 40.75963, -73.974237
2, 40.759769, -73.974576
2, 40.759552, -73.97447699999998
2, 40.759702, -73.974636
2, 40.759602, -73.973963
2, 40.759812, -73.973698
2, 40.7608, -73.969498
2, 40.760628, -73.96991199999998
2, 40.762394, -73.970027
2, 40.761955, -73.96972499999998
2, 40.762035, -73.969741
2, 40.761933, -73.96957299999998
2, 40.761733, -73.969645
2, 40.762052, -73.96957
2, 40.761666, -73.969402
2, 40.762636, -73.970363
2, 40.762665, -73.97014199999998
2, 40.762463, -73.96994999999998
2, 40.76447, -73.96990499999998
2, 40.76389, -73.970045
2, 40.763902, -73.970353
2, 40.76406, -73.969992
2, 40.763864, -73.969982
2, 40.765212, -73.97041299999998
2, 40.764907, -73.96988899999998
2, 40.765089, -73.96995699999998
2, 40.765178, -73.970023
2, 40.76512, -73.96987199999998
2, 40.765017, -73.969903
2, 40.765145, -73.96996699999998
2, 40.759458, -73.974294
2, 40.759322, -73.97436999999998
2, 40.759415, -73.97449
2, 40.759407, -73.97457199999998
2, 40.759941, -73.974794
2, 40.759349, -73.97467899999998
2, 40.759348, -73.974551
2, 40.759488, -73.97396
2, 40.760666, -73.969435
2, 40.760735, -73.969457
2, 40.760927, -73.969452
2, 40.760576, -73.96934199999998
2, 40.760572, -73.969903
2, 40.760557, -73.97014
2, 40.76058, -73.970045
2, 40.762018, -73.96948999999998
2, 40.7618, -73.969305
2, 40.761533, -73.96921
2, 40.761687, -73.96922499999998
2, 40.762568, -73.969735
2, 40.76444, -73.969662
2, 40.76545, -73.97042
2, 40.765446, -73.970591
2, 40.765168, -73.969863
2, 40.764861, -73.969611
2, 40.7653, -73.969952
2, 40.76531, -73.969848
2, 40.765437, -73.97014
2, 40.759257, -73.97458299999998
2, 40.760485, -73.96953
2, 40.760805, -73.96919599999998
2, 40.760417, -73.969336
2, 40.761063, -73.969308
2, 40.761085, -73.96923599999998
2, 40.760639, -73.969091
2, 40.760553, -73.969099
2, 40.760618, -73.96906699999998
2, 40.760611, -73.96906099999998
2, 40.760306, -73.97002399999998
2, 40.760619, -73.970257
2, 40.760293, -73.97005699999998
2, 40.762223, -73.969322
2, 40.761345, -73.96909499999998
2, 40.761276, -73.969139
2, 40.761318, -73.969223
2, 40.761482, -73.968984
2, 40.761303, -73.969177
2, 40.762668, -73.969572
2, 40.76274, -73.969685
2, 40.762755, -73.969723
2, 40.762756, -73.969813
2, 40.765594, -73.970346
2, 40.765471, -73.969931
2, 40.760217, -73.969543
2, 40.760411, -73.96960799999998
2, 40.760312, -73.969503
2, 40.76029, -73.969734
2, 40.760315, -73.96963499999998
2, 40.760291, -73.96956299999998
2, 40.760357, -73.969628
2, 40.760721, -73.968919
2, 40.760718, -73.969008
2, 40.760752, -73.969087
2, 40.761035, -73.969149
2, 40.760978, -73.969143
2, 40.760942, -73.96900499999998
2, 40.760802, -73.96894299999998
2, 40.760997, -73.969021
2, 40.761051, -73.96914099999998
2, 40.761017, -73.969108
2, 40.760385, -73.96904999999998
2, 40.760257, -73.969175
2, 40.761228, -73.96933699999998
2, 40.76112, -73.96897699999998
2, 40.761082, -73.96893799999998
2, 40.760615, -73.968823
2, 40.760465, -73.96901599999998
2, 40.760108, -73.970022
2, 40.760182, -73.96991199999998
2, 40.761518, -73.968889
2, 40.761225, -73.968867
2, 40.761185, -73.96886399999998
2, 40.761463, -73.968688
2, 40.762932, -73.969463
2, 40.762899, -73.96964699999998
2, 40.762944, -73.96956
2, 40.762832, -73.969443
2, 40.762935, -73.969766
2, 40.762968, -73.96968099999998
2, 40.763011, -73.96971399999998
2, 40.762893, -73.969903
2, 40.762968, -73.96949499999998
2, 40.765724, -73.970021
2, 40.765614, -73.969879
2, 40.76016, -73.969612
2, 40.759985, -73.96960099999998
2, 40.760015, -73.96949999999998
2, 40.761273, -73.968738
2, 40.761017, -73.96866199999998
2, 40.75994, -73.969837
2, 40.761407, -73.96861099999998
2, 40.76129, -73.96872
2, 40.761248, -73.96865699999998
2, 40.761457, -73.968445
2, 40.761635, -73.96849799999998
2, 40.761448, -73.96855399999998
2, 40.761556, -73.968456
2, 40.761357, -73.968523
2, 40.761321, -73.96848699999998
2, 40.761667, -73.968552
2, 40.763108, -73.969447
2, 40.763093, -73.969227
2, 40.762867, -73.96924
2, 40.763187, -73.969312
2, 40.763191, -73.969734
2, 40.75989, -73.96960799999998
2, 40.759878, -73.969817
2, 40.759876, -73.96979399999998
2, 40.761137, -73.968517
2, 40.761017, -73.968615
2, 40.760972, -73.968585
2, 40.759803, -73.969915
2, 40.761623, -73.968292
2, 40.761733, -73.96839199999998
2, 40.761353, -73.968252
2, 40.761548, -73.968247
2, 40.761842, -73.96842499999998
2, 40.761824, -73.96831
2, 40.761775, -73.96834
2, 40.763284, -73.969403
2, 40.76338, -73.969397
2, 40.763348, -73.969221
2, 40.763186, -73.96895999999998
2, 40.76306, -73.968958
2, 40.763377, -73.969209
2, 40.762778, -73.969138
2, 40.762663, -73.969115
2, 40.762792, -73.969003
2, 40.763402, -73.96911299999998
2, 40.763453, -73.969187
2, 40.763432, -73.969358
2, 40.763473, -73.96967499999998
2, 40.759638, -73.969814
2, 40.759713, -73.97007399999998
2, 40.759622, -73.970149
2, 40.761948, -73.968198
2, 40.76201, -73.968473
2, 40.762014, -73.96829099999998
2, 40.762112, -73.96823
2, 40.761873, -73.968107
2, 40.763517, -73.969267
2, 40.763455, -73.969458
2, 40.763481, -73.969436
2, 40.763465, -73.969532
2, 40.763585, -73.96930999999998
2, 40.76363, -73.96947
2, 40.763518, -73.969047
2, 40.763315, -73.969021
2, 40.763558, -73.969119
2, 40.762963, -73.96894299999998
2, 40.763617, -73.96903299999998
2, 40.762542, -73.969109
2, 40.759528, -73.96959599999998
2, 40.75964, -73.97025999999998
2, 40.75947, -73.970312
2, 40.75942, -73.970308
2, 40.762163, -73.968438
2, 40.762262, -73.968125
2, 40.762376, -73.96835699999998
2, 40.762317, -73.96823999999998
2, 40.762362, -73.968233
2, 40.76218, -73.96795199999998
2, 40.761683, -73.967938
2, 40.761724, -73.96798599999998
2, 40.763785, -73.969313
2, 40.763764, -73.96949499999998
2, 40.763533, -73.96875699999998
2, 40.763759, -73.96891499999998
2, 40.763841, -73.968951
2, 40.763827, -73.96886
2, 40.763906, -73.96902199999998
2, 40.759548, -73.970498
2, 40.759252, -73.970466
2, 40.759289, -73.970099
2, 40.759276, -73.970405
2, 40.759311, -73.970093
2, 40.759227, -73.97049699999998
2, 40.762469, -73.968108
2, 40.7625, -73.968107
2, 40.762378, -73.96804299999998
2, 40.762368, -73.96795199999998
2, 40.762517, -73.96805999999998
2, 40.762555, -73.968574
2, 40.762433, -73.96782299999998
2, 40.762243, -73.96767
2, 40.763715, -73.96860599999998
2, 40.763329, -73.968603
2, 40.763785, -73.968765
2, 40.763994, -73.968818
2, 40.763962, -73.96886499999998
2, 40.763905, -73.96876799999998
2, 40.764033, -73.96886999999998
2, 40.764016, -73.969052
2, 40.764117, -73.96895
2, 40.7641, -73.968745
2, 40.763861, -73.96858
2, 40.763895, -73.96859999999998
2, 40.759837, -73.97052499999998
2, 40.758983, -73.970507
2, 40.759032, -73.970535
2, 40.762621, -73.967966
2, 40.762625, -73.967957
2, 40.762607, -73.96787
2, 40.762459, -73.96781799999998
2, 40.762661, -73.967954
2, 40.762505, -73.967893
2, 40.76266, -73.968017
2, 40.762479, -73.96777
2, 40.762513, -73.967798
2, 40.762632, -73.967821
2, 40.762594, -73.96779999999998
2, 40.762643, -73.967839
2, 40.762774, -73.96791799999998
2, 40.762684, -73.967729
2, 40.762662, -73.967797
2, 40.762711, -73.96782299999998
2, 40.762515, -73.96767699999998
2, 40.762122, -73.96759
2, 40.764017, -73.968597
2, 40.764227, -73.96872399999998
2, 40.764146, -73.968731
2, 40.764173, -73.968795
2, 40.764237, -73.96912
2, 40.764399, -73.96889899999998
2, 40.764324, -73.96867299999998
2, 40.764317, -73.9687
2, 40.764222, -73.968497
2, 40.763928, -73.968288
2, 40.764051, -73.968438
2, 40.758815, -73.97051
2, 40.758856, -73.970464
2, 40.758834, -73.97054099999998
2, 40.76286, -73.96786799999998
2, 40.762788, -73.96770999999998
2, 40.762917, -73.967847
2, 40.763025, -73.967757
2, 40.763035, -73.968047
2, 40.762705, -73.967493
2, 40.762883, -73.96758699999998
2, 40.762941, -73.967617
2, 40.76428, -73.96849
2, 40.764143, -73.96836299999998
2, 40.764088, -73.968367
2, 40.764228, -73.968444
2, 40.764433, -73.96881
2, 40.764431, -73.96879699999998
2, 40.764143, -73.96933
2, 40.76458, -73.968733
2, 40.764496, -73.968463
2, 40.764503, -73.96855399999998
2, 40.764502, -73.96844
2, 40.76458, -73.968592
2, 40.764491, -73.96844799999998
2, 40.758594, -73.97069
2, 40.758808, -73.97021499999998
2, 40.758691, -73.970628
2, 40.758645, -73.97056
2, 40.758822, -73.970222
2, 40.763041, -73.967634
2, 40.763085, -73.967836
2, 40.763075, -73.96782799999998
2, 40.763133, -73.96769299999998
2, 40.762695, -73.96727699999998
2, 40.763185, -73.967481
2, 40.76464, -73.968445
2, 40.764724, -73.968603
2, 40.764668, -73.968356
2, 40.764723, -73.968405
2, 40.764804, -73.96853199999998
2, 40.758772, -73.970892
2, 40.758384, -73.970759
2, 40.758318, -73.97066499999998
2, 40.758299, -73.970668
2, 40.758595, -73.97022099999998
2, 40.758942, -73.970043
2, 40.758785, -73.970168
2, 40.763249, -73.967425
2, 40.763294, -73.96728299999998
2, 40.763473, -73.96746799999998
2, 40.763253, -73.967365
2, 40.76341, -73.967312
2, 40.764863, -73.96828999999998
2, 40.764918, -73.96837999999998
2, 40.764878, -73.968298
2, 40.764873, -73.96885299999998
2, 40.764947, -73.96878499999998
2, 40.764866, -73.968185
2, 40.76499, -73.968385
2, 40.758908, -73.97113
2, 40.758772, -73.97104299999998
2, 40.758288, -73.9709
2, 40.758305, -73.970588
2, 40.758312, -73.970453
2, 40.758102, -73.97053699999998
2, 40.758059, -73.97066499999998
2, 40.758496, -73.97009199999998
2, 40.758322, -73.970342
2, 40.758461, -73.970087
2, 40.758854, -73.969902
2, 40.758852, -73.96982699999998
2, 40.763473, -73.96733999999998
2, 40.763168, -73.967168
2, 40.763349, -73.96706899999998
2, 40.763368, -73.967043
2, 40.76357, -73.96753099999998
2, 40.763558, -73.967128
2, 40.763609, -73.967134
2, 40.765019, -73.96815499999998
2, 40.764962, -73.96809899999998
2, 40.764926, -73.968108
2, 40.765108, -73.968242
2, 40.765099, -73.96818299999998
2, 40.76507, -73.968098
2, 40.764788, -73.967932
2, 40.758303, -73.971112
2, 40.757877, -73.97047999999998
2, 40.758483, -73.969862
2, 40.758279, -73.969916
2, 40.763278, -73.96683
2, 40.763653, -73.96706399999998
2, 40.765215, -73.968033
2, 40.765269, -73.968008
2, 40.765303, -73.968179
2, 40.765204, -73.96797999999998
2, 40.765209, -73.967901
2, 40.757766, -73.970561
2, 40.757626, -73.970571
2, 40.757683, -73.970673
2, 40.75787, -73.970332
2, 40.757642, -73.97054799999998
2, 40.757712, -73.97032799999998
2, 40.758437, -73.96964
2, 40.758402, -73.96964099999998
2, 40.758003, -73.969887
2, 40.763771, -73.96683199999998
2, 40.765228, -73.967736
2, 40.765333, -73.967847
2, 40.765476, -73.967903
2, 40.765548, -73.96792999999998
2, 40.765561, -73.96803
2, 40.757476, -73.970702
2, 40.75742, -73.970432
2, 40.757595, -73.97029999999998
2, 40.757652, -73.970901
2, 40.757912, -73.970167
2, 40.757762, -73.970033
2, 40.75782, -73.969875
2, 40.758046, -73.96971999999998
2, 40.764017, -73.966914
2, 40.763935, -73.966587
2, 40.763905, -73.96684
2, 40.763982, -73.966783
2, 40.763942, -73.966667
2, 40.765408, -73.96761499999998
2, 40.757352, -73.970765
2, 40.757363, -73.970917
2, 40.757301, -73.970768
2, 40.757423, -73.97099
2, 40.757405, -73.97025499999998
2, 40.757435, -73.97010899999998
2, 40.757653, -73.969662
2, 40.764173, -73.96668599999998
2, 40.764213, -73.966676
2, 40.764123, -73.966413
2, 40.757377, -73.969907
2, 40.757353, -73.96987699999998
2, 40.764283, -73.966612
2, 40.764293, -73.96662399999998
2, 40.764338, -73.96652299999998
2, 40.764334, -73.966426
2, 40.757313, -73.969654
2, 40.75731, -73.969762
2, 40.757153, -73.969859
2, 40.757177, -73.969702
2, 40.76452, -73.96638699999998
2, 40.764616, -73.966519
2, 40.757482, -73.969412
2, 40.757446, -73.969387
2, 40.757273, -73.969565
2, 40.757098, -73.96963499999998
2, 40.757093, -73.96955
2, 40.757252, -73.969403
2, 40.756887, -73.969747
2, 40.756988, -73.96964
2, 40.756989, -73.969526
2, 40.75694, -73.969587
2, 40.76466, -73.966555
2, 40.764662, -73.966175
2, 40.764497, -73.96612299999998
2, 40.764732, -73.966215
2, 40.764793, -73.966328
2, 40.764854, -73.966397
2, 40.75749, -73.969206
2, 40.757606, -73.969272
2, 40.75765, -73.969448
2, 40.757363, -73.969323
2, 40.757182, -73.96933199999998
2, 40.756895, -73.969586
2, 40.756828, -73.96971
2, 40.757126, -73.96925799999998
2, 40.757078, -73.96929
2, 40.757177, -73.96915699999998
2, 40.756661, -73.969656
2, 40.75665, -73.96978199999998
2, 40.756595, -73.96969199999998
2, 40.756755, -73.969513
2, 40.764515, -73.966021
2, 40.764945, -73.966251
2, 40.765062, -73.96655199999998
2, 40.757706, -73.96920199999998
2, 40.757232, -73.969063
2, 40.7575, -73.969008
2, 40.757432, -73.969008
2, 40.757698, -73.969087
2, 40.756938, -73.96920199999998
2, 40.756482, -73.96987
2, 40.756625, -73.969983
2, 40.764752, -73.96588699999998
2, 40.757708, -73.968967
2, 40.757905, -73.969104
2, 40.757667, -73.96893
2, 40.757808, -73.96889199999998
2, 40.75636, -73.96998499999998
2, 40.756402, -73.970056
2, 40.756205, -73.969775
2, 40.756315, -73.970113
2, 40.756308, -73.97010199999998
2, 40.756764, -73.970183
2, 40.756668, -73.970127
2, 40.756463, -73.97021499999998
2, 40.758153, -73.969108
2, 40.758123, -73.969159
2, 40.758115, -73.96925799999998
2, 40.757957, -73.968759
2, 40.756162, -73.970184
2, 40.756149, -73.97018
2, 40.756196, -73.970149
2, 40.756242, -73.970358
2, 40.756335, -73.97042999999998
2, 40.758335, -73.96904999999998
2, 40.758143, -73.96934
2, 40.758428, -73.96908
2, 40.758313, -73.969465
2, 40.755985, -73.96998999999998
2, 40.755928, -73.970307
2, 40.755988, -73.97038
2, 40.755984, -73.97014799999998
2, 40.755973, -73.97023
2, 40.756102, -73.970516
2, 40.756039, -73.970567
2, 40.756307, -73.970647
2, 40.758342, -73.968822
2, 40.758558, -73.969008
2, 40.758421, -73.96883699999998
2, 40.758648, -73.969025
2, 40.756025, -73.96984
2, 40.756033, -73.970585
2, 40.755707, -73.970257
2, 40.755809, -73.970523
2, 40.755745, -73.97025499999998
2, 40.756007, -73.970798
2, 40.755888, -73.970743
2, 40.755829, -73.97072199999998
2, 40.756255, -73.970887
2, 40.756327, -73.97094
2, 40.75845, -73.968742
2, 40.75875, -73.968979
2, 40.75881, -73.96884199999998
2, 40.755658, -73.970477
2, 40.75594, -73.970904
2, 40.755715, -73.970877
2, 40.75608, -73.971119
2, 40.758651, -73.968568
2, 40.758786, -73.968708
2, 40.755498, -73.97048599999998
2, 40.755425, -73.97088999999998
2, 40.75567, -73.9711
2, 40.755713, -73.97113
2, 40.756264, -73.971196
2, 40.756078, -73.97139699999998
2, 40.755968, -73.97121799999998
2, 40.756038, -73.971342
2, 40.75881, -73.968439
2, 40.758766, -73.968506
2, 40.758486, -73.968433
2, 40.755323, -73.970573
2, 40.755422, -73.97068
2, 40.755313, -73.970714
2, 40.755395, -73.97104799999998
2, 40.755239, -73.97101
2, 40.755492, -73.971174
2, 40.755678, -73.971348
2, 40.755643, -73.97126199999998
2, 40.755588, -73.97127999999998
2, 40.755655, -73.971412
2, 40.756487, -73.97138099999998
2, 40.755875, -73.97153199999998
2, 40.755898, -73.971472
2, 40.756008, -73.971507
2, 40.758972, -73.96830799999998
2, 40.759043, -73.968511
2, 40.758299, -73.968379
2, 40.758335, -73.968237
2, 40.75508, -73.970613
2, 40.759051, -73.968204
2, 40.759166, -73.968333
2, 40.759293, -73.968562
2, 40.759339, -73.96833599999998
2, 40.759294, -73.968821
