unnamed, Latitude, Longitude
0, 40.750958, -73.99440199999998
0, 40.751049, -73.994258
0, 40.750872, -73.994512
0, 40.751024, -73.994118
0, 40.751085, -73.994378
0, 40.75092, -73.99430499999998
0, 40.75108, -73.99423
0, 40.751072, -73.99412499999998
0, 40.751013, -73.99423799999998
0, 40.750978, -73.994307
0, 40.751085, -73.994156
0, 40.751102, -73.994157
0, 40.751151, -73.99419399999998
0, 40.751032, -73.994263
0, 40.750909, -73.99436
0, 40.751043, -73.99420999999998
0, 40.751002, -73.994308
0, 40.75088, -73.994506
0, 40.750826, -73.994414
0, 40.75091, -73.99422699999998
0, 40.751155, -73.994338
0, 40.751102, -73.99419
0, 40.751137, -73.99416999999998
0, 40.750905, -73.99452599999998
0, 40.750773, -73.994426
0, 40.751018, -73.994331
0, 40.750901, -73.994371
0, 40.751122, -73.994276
0, 40.751145, -73.99462699999998
0, 40.751114, -73.99416499999998
0, 40.750925, -73.994467
0, 40.751137, -73.9942
0, 40.751088, -73.994347
0, 40.750824, -73.99419799999998
0, 40.750922, -73.99432299999998
0, 40.751101, -73.994307
0, 40.75099, -73.994586
0, 40.750968, -73.994332
0, 40.751, -73.994307
0, 40.750997, -73.99441
0, 40.75106, -73.994252
0, 40.750997, -73.994308
0, 40.750988, -73.99449
0, 40.751136, -73.994213
0, 40.750787, -73.994347
0, 40.750852, -73.99456
0, 40.750998, -73.99454799999998
0, 40.751153, -73.994242
0, 40.75092, -73.99438
0, 40.751061, -73.99410899999998
0, 40.75121, -73.994225
0, 40.751217, -73.99410799999998
0, 40.751189, -73.994162
0, 40.75109, -73.99403499999998
0, 40.751253, -73.994163
0, 40.751133, -73.99413699999998
0, 40.751078, -73.99411999999998
0, 40.751253, -73.99404699999998
0, 40.751197, -73.994155
0, 40.751172, -73.99411
0, 40.751057, -73.99405
0, 40.751117, -73.994033
0, 40.751257, -73.994192
0, 40.751175, -73.99401799999998
0, 40.751123, -73.994138
0, 40.751241, -73.99408599999998
0, 40.751216, -73.994111
0, 40.751183, -73.993993
0, 40.751268, -73.99406999999998
0, 40.751248, -73.994078
0, 40.751223, -73.994102
0, 40.751283, -73.994145
0, 40.751258, -73.99411499999998
0, 40.751085, -73.99405299999998
0, 40.751168, -73.994074
0, 40.75118, -73.994127
0, 40.751193, -73.99406
0, 40.751228, -73.99415299999998
0, 40.751208, -73.99414
0, 40.751192, -73.99411999999998
0, 40.751169, -73.994065
0, 40.751214, -73.994031
0, 40.75107, -73.994088
0, 40.751243, -73.994118
0, 40.75106, -73.99404199999998
0, 40.750969, -73.994015
0, 40.751086, -73.99405299999998
0, 40.750645, -73.994528
0, 40.750796, -73.994736
0, 40.750614, -73.994427
0, 40.750632, -73.99459
0, 40.750598, -73.99447999999998
0, 40.750658, -73.994513
0, 40.750945, -73.99471
0, 40.750632, -73.994573
0, 40.750654, -73.994473
0, 40.751203, -73.99397299999998
0, 40.751187, -73.993958
0, 40.751253, -73.99401799999998
0, 40.751315, -73.994048
0, 40.75126, -73.99396
0, 40.751317, -73.994088
0, 40.751341, -73.994105
0, 40.75132, -73.994039
0, 40.751402, -73.994327
0, 40.751208, -73.99476099999998
0, 40.751188, -73.994775
0, 40.751446, -73.99395
0, 40.751418, -73.993807
0, 40.751415, -73.99385499999998
0, 40.750427, -73.99458799999998
0, 40.75051, -73.994793
0, 40.75042, -73.994645
0, 40.750503, -73.99469499999998
0, 40.750391, -73.994513
0, 40.750669, -73.99485199999998
0, 40.750602, -73.994927
0, 40.750384, -73.99473299999998
0, 40.750349, -73.99467
0, 40.750359, -73.994686
0, 40.75034, -73.994648
0, 40.751481, -73.993727
0, 40.751455, -73.993683
0, 40.751673, -73.99370299999998
0, 40.750247, -73.994752
0, 40.75034, -73.994713
0, 40.750317, -73.9948
0, 40.75022, -73.994803
0, 40.750287, -73.99477299999998
0, 40.750175, -73.994465
0, 40.750199, -73.994811
0, 40.75029, -73.994237
0, 40.750193, -73.99485
0, 40.751608, -73.993531
0, 40.751733, -73.99384999999998
0, 40.751787, -73.99369699999998
0, 40.751903, -73.993573
0, 40.751914, -73.99386599999998
0, 40.75008, -73.994977
0, 40.750175, -73.99503799999998
0, 40.751737, -73.993291
0, 40.751762, -73.993351
0, 40.751972, -73.993789
0, 40.75194, -73.99348
0, 40.751992, -73.99331999999998
0, 40.752107, -73.99335499999998
0, 40.752176, -73.993526
0, 40.749962, -73.995087
0, 40.751598, -73.99317999999998
0, 40.751641, -73.993228
0, 40.75175, -73.993227
0, 40.752258, -73.99376599999998
0, 40.752182, -73.993228
0, 40.752033, -73.99315
0, 40.752277, -73.993378
0, 40.752168, -73.993137
0, 40.752262, -73.993385
0, 40.752346, -73.99335
0, 40.75235, -73.99342799999998
0, 40.752297, -73.99334
0, 40.75228, -73.99345099999998
0, 40.752334, -73.99326499999998
0, 40.752428, -73.99338899999998
0, 40.75241, -73.99338199999998
0, 40.749775, -73.99529699999998
0, 40.750112, -73.995332
0, 40.749826, -73.99527999999998
0, 40.752439, -73.993283
0, 40.752432, -73.993352
0, 40.752343, -73.993038
0, 40.752213, -73.99302
0, 40.752097, -73.99297699999998
0, 40.752466, -73.99331599999998
0, 40.751952, -73.99292199999998
0, 40.752472, -73.993397
0, 40.752515, -73.99325299999998
0, 40.752606, -73.993291
0, 40.749634, -73.99512099999998
0, 40.74972, -73.995276
0, 40.749595, -73.995502
0, 40.75273, -73.993363
0, 40.75186, -73.99265
0, 40.751772, -73.992695
0, 40.7527, -73.99358499999998
0, 40.75271, -73.993077
0, 40.752744, -73.993091
0, 40.749421, -73.995451
0, 40.749412, -73.995323
