Order, Latitude, Longitude
1, 40.759127, -73.976207
1, 40.759133, -73.97611999999998
1, 40.758978, -73.976177
1, 40.759181, -73.976298
1, 40.758987, -73.976325
1, 40.759137, -73.976445
1, 40.758918, -73.97609
1, 40.76332, -73.97354799999998
1, 40.763552, -73.97379499999998
1, 40.763182, -73.97332799999998
1, 40.763133, -73.973248
1, 40.763533, -73.973633
1, 40.76344, -73.973597
1, 40.763563, -73.973556
1, 40.76361, -73.973612
1, 40.762819, -73.973301
1, 40.762937, -73.973132
1, 40.759368, -73.976782
1, 40.759302, -73.97687999999998
1, 40.758977, -73.97569799999998
1, 40.758945, -73.976383
1, 40.758878, -73.97632799999998
1, 40.758792, -73.976123
1, 40.758838, -73.97635699999998
1, 40.758823, -73.97637
1, 40.758895, -73.976445
1, 40.759043, -73.976659
1, 40.759018, -73.976697
1, 40.758625, -73.97615299999998
1, 40.75865, -73.976123
1, 40.763557, -73.973533
1, 40.763527, -73.97345
1, 40.7637, -73.973651
1, 40.763669, -73.97372699999998
1, 40.76342, -73.973245
1, 40.763654, -73.973505
1, 40.763666, -73.97337899999998
1, 40.76365, -73.97350799999998
1, 40.76374, -73.97338999999998
1, 40.763657, -73.97335699999998
1, 40.763848, -73.97345199999998
1, 40.762915, -73.97301799999998
1, 40.75877, -73.975498
1, 40.758925, -73.975418
1, 40.758883, -73.976675
1, 40.758778, -73.976567
1, 40.758773, -73.976562
1, 40.758665, -73.976528
1, 40.758597, -73.976388
1, 40.758708, -73.976577
1, 40.758963, -73.976715
1, 40.758927, -73.97683
1, 40.758928, -73.97693599999998
1, 40.75884, -73.976748
1, 40.758961, -73.97676699999998
1, 40.75847, -73.976175
1, 40.763958, -73.973651
1, 40.763918, -73.973583
1, 40.763505, -73.973073
1, 40.763805, -73.97329499999998
1, 40.763852, -73.973353
1, 40.76385, -73.973335
1, 40.763832, -73.97336699999998
1, 40.763794, -73.97329999999998
1, 40.763723, -73.97318
1, 40.763927, -73.973327
1, 40.763763, -73.97319199999998
1, 40.76375, -73.973217
1, 40.763873, -73.973133
1, 40.76401, -73.97345
1, 40.764047, -73.973364
1, 40.764055, -73.97340599999998
1, 40.764128, -73.973522
1, 40.75867, -73.976808
1, 40.758498, -73.976675
1, 40.758414, -73.97652499999998
1, 40.758588, -73.97682299999998
1, 40.758716, -73.977023
1, 40.758692, -73.97701499999998
1, 40.758692, -73.976988
1, 40.758768, -73.977164
1, 40.758702, -73.97713299999998
1, 40.758887, -73.977157
1, 40.758192, -73.976095
1, 40.763533, -73.972853
1, 40.763499, -73.972927
1, 40.764012, -73.973177
1, 40.764061, -73.973138
1, 40.76407, -73.973135
1, 40.763862, -73.972933
1, 40.764083, -73.97313
1, 40.76427, -73.97332
1, 40.758383, -73.97677799999998
1, 40.758397, -73.976893
1, 40.758512, -73.976808
1, 40.758424, -73.97680099999998
1, 40.758574, -73.977078
1, 40.758471, -73.97693599999998
1, 40.758526, -73.977091
1, 40.758493, -73.977294
1, 40.75807, -73.976095
1, 40.758192, -73.975892
1, 40.758077, -73.976022
1, 40.758098, -73.976287
1, 40.757988, -73.976027
1, 40.758123, -73.976273
1, 40.758219, -73.975958
1, 40.758138, -73.97616999999998
1, 40.757967, -73.97620999999998
1, 40.763707, -73.972847
1, 40.76402, -73.97273199999998
1, 40.764483, -73.973482
1, 40.764452, -73.973538
1, 40.764488, -73.97324999999998
1, 40.758188, -73.97677
1, 40.75828, -73.977107
1, 40.758338, -73.977125
1, 40.758449, -73.977345
1, 40.758478, -73.97754299999998
1, 40.758183, -73.975612
1, 40.757784, -73.976387
1, 40.757805, -73.97640099999998
1, 40.764417, -73.97296199999998
1, 40.764675, -73.973082
1, 40.758103, -73.976663
1, 40.758032, -73.976967
1, 40.757994, -73.97680599999998
1, 40.75817, -73.97735
1, 40.758035, -73.977052
1, 40.758234, -73.977479
1, 40.758663, -73.97756699999998
1, 40.758457, -73.97549999999998
1, 40.758075, -73.97547799999998
1, 40.75834, -73.975603
1, 40.764462, -73.97273
1, 40.764582, -73.97275999999998
1, 40.764496, -73.97280499999998
1, 40.764465, -73.97274299999998
1, 40.764474, -73.972891
1, 40.764613, -73.972868
1, 40.764767, -73.972802
1, 40.75784, -73.97714499999998
1, 40.757817, -73.977175
1, 40.757825, -73.976995
1, 40.758073, -73.977356
1, 40.758044, -73.977501
1, 40.757964, -73.977514
1, 40.758111, -73.977501
1, 40.758149, -73.97741
1, 40.757928, -73.977374
1, 40.757933, -73.977495
1, 40.758069, -73.977542
1, 40.75806, -73.97748799999998
1, 40.7581, -73.977602
1, 40.757833, -73.97721199999998
1, 40.758462, -73.97546199999998
1, 40.758403, -73.975232
1, 40.758591, -73.975629
1, 40.758345, -73.97532599999998
1, 40.764693, -73.972727
1, 40.764592, -73.972688
1, 40.764571, -73.972695
1, 40.764638, -73.972672
1, 40.764771, -73.972586
1, 40.764776, -73.972587
1, 40.764748, -73.97263499999998
1, 40.764814, -73.97256199999998
1, 40.765033, -73.97271399999998
1, 40.757823, -73.977422
1, 40.75765, -73.977047
1, 40.757695, -73.977237
1, 40.757581, -73.97735199999998
1, 40.757783, -73.97771899999998
1, 40.757729, -73.977616
1, 40.757648, -73.977452
1, 40.757656, -73.977559
1, 40.758423, -73.975125
1, 40.75846, -73.975139
1, 40.758335, -73.97504499999998
1, 40.764683, -73.97242099999998
1, 40.757557, -73.977503
1, 40.757373, -73.977035
1, 40.757423, -73.97712699999998
1, 40.757367, -73.97743
1, 40.757367, -73.977467
1, 40.757388, -73.977568
1, 40.757877, -73.977995
1, 40.757871, -73.977829
1, 40.758618, -73.97491599999998
1, 40.758558, -73.97495399999998
1, 40.758093, -73.974992
1, 40.758495, -73.974815
1, 40.758412, -73.97481
1, 40.764753, -73.972173
1, 40.764768, -73.97225
1, 40.757213, -73.977438
1, 40.757267, -73.977654
1, 40.757173, -73.977495
1, 40.75707, -73.977394
1, 40.757322, -73.977773
1, 40.758121, -73.97797099999998
1, 40.758871, -73.974855
1, 40.757977, -73.97476299999998
1, 40.757825, -73.975047
1, 40.757854, -73.974822
1, 40.75862, -73.97458
1, 40.758198, -73.974638
1, 40.757111, -73.977798
1, 40.757177, -73.97793799999998
1, 40.756977, -73.97771199999998
1, 40.757053, -73.977795
1, 40.756832, -73.97749299999998
1, 40.756948, -73.977129
1, 40.757175, -73.97802
1, 40.757278, -73.978055
1, 40.759105, -73.97485899999998
1, 40.758899, -73.974575
1, 40.759058, -73.974963
1, 40.758065, -73.974689
1, 40.758115, -73.974677
1, 40.757942, -73.974492
1, 40.758141, -73.974541
1, 40.757755, -73.974627
1, 40.75755, -73.975138
1, 40.757667, -73.974793
1, 40.757572, -73.975048
1, 40.757615, -73.97511
1, 40.757748, -73.97529199999998
1, 40.757709, -73.975024
1, 40.757614, -73.974956
1, 40.757702, -73.975317
1, 40.758863, -73.974456
1, 40.75856, -73.974349
1, 40.758347, -73.974383
1, 40.757107, -73.97802799999998
1, 40.757073, -73.978001
1, 40.756997, -73.97783599999998
1, 40.756997, -73.977942
1, 40.757275, -73.978206
1, 40.757362, -73.978126
1, 40.756807, -73.97782499999998
1, 40.756805, -73.977946
1, 40.756724, -73.977844
1, 40.757448, -73.978069
1, 40.759165, -73.97511799999998
1, 40.759202, -73.975138
1, 40.759038, -73.974552
1, 40.759025, -73.975167
1, 40.75799, -73.97432999999998
1, 40.757657, -73.97441499999998
1, 40.757553, -73.974451
1, 40.757493, -73.975412
1, 40.757428, -73.975352
1, 40.757476, -73.97506
1, 40.757283, -73.975245
1, 40.757684, -73.975458
1, 40.75752, -73.975537
1, 40.758333, -73.97413799999998
1, 40.75843, -73.974267
1, 40.757458, -73.978297
1, 40.757179, -73.978402
1, 40.757149, -73.97837
1, 40.756675, -73.978048
1, 40.756836, -73.978223
1, 40.7566, -73.977582
1, 40.759384, -73.975143
1, 40.757275, -73.975283
1, 40.757563, -73.975693
1, 40.757155, -73.975407
1, 40.75723, -73.97556299999998
1, 40.757258, -73.974948
1, 40.757034, -73.97534799999998
1, 40.757042, -73.97522499999998
1, 40.75779, -73.975615
1, 40.758112, -73.97403799999998
1, 40.758225, -73.97403699999998
1, 40.756923, -73.97831399999998
1, 40.756551, -73.978228
1, 40.756603, -73.978389
1, 40.756372, -73.977518
1, 40.75637, -73.977508
1, 40.756512, -73.978333
1, 40.756562, -73.97837
1, 40.756307, -73.978215
1, 40.756423, -73.978477
1, 40.756339, -73.97833199999998
1, 40.756683, -73.978539
1, 40.756572, -73.978558
1, 40.756497, -73.978594
1, 40.756244, -73.978317
1, 40.756369, -73.977934
1, 40.75614, -73.978378
1, 40.756173, -73.97846
1, 40.756053, -73.97806799999998
1, 40.756219, -73.978667
1, 40.756229, -73.97865299999998
1, 40.756198, -73.97863599999998
1, 40.755978, -73.97819699999998
1, 40.756136, -73.978605
1, 40.756104, -73.978611
1, 40.755883, -73.97839
1, 40.755948, -73.97838299999998
1, 40.755887, -73.978503
1, 40.755899, -73.97824
1, 40.756112, -73.978633
1, 40.755958, -73.978627
1, 40.756062, -73.97784
1, 40.75607, -73.978018
1, 40.756144, -73.978937
1, 40.755946, -73.978657
1, 40.756151, -73.978774
1, 40.755833, -73.97829799999998
1, 40.755712, -73.978328
1, 40.755904, -73.977742
1, 40.75634, -73.977817
1, 40.755903, -73.97904699999998
1, 40.755927, -73.979031
1, 40.755548, -73.978222
1, 40.755619, -73.97810699999998
1, 40.755854, -73.979113
1, 40.755913, -73.979302
1, 40.755765, -73.97893999999998
1, 40.75561, -73.97900699999998
1, 40.75586, -73.979217
1, 40.755746, -73.97896699999998
1, 40.755423, -73.977925
1, 40.756107, -73.979445
1, 40.755568, -73.97872499999998
1, 40.755563, -73.978836
1, 40.755655, -73.9788
1, 40.755402, -73.978875
1, 40.755539, -73.979242
1, 40.755425, -73.978508
1, 40.755258, -73.979099
1, 40.755219, -73.979335
1, 40.755282, -73.97932799999998
1, 40.755097, -73.979235
1, 40.754982, -73.979315
1, 40.755186, -73.979455
1, 40.755268, -73.979585
1, 40.754946, -73.97945199999998
1, 40.755042, -73.979388
1, 40.755251, -73.979416
1, 40.755299, -73.97953599999998
1, 40.755494, -73.979472
1, 40.754943, -73.97946299999998
1, 40.754892, -73.979443
1, 40.754905, -73.979585
1, 40.754997, -73.979687
1, 40.755, -73.979656
1, 40.755129, -73.97971599999998
1, 40.755325, -73.979788
1, 40.75553, -73.979555
1, 40.755306, -73.97976099999998
1, 40.755063, -73.979769
1, 40.754717, -73.979573
1, 40.754722, -73.979594
1, 40.754692, -73.979393
1, 40.755617, -73.979552
1, 40.755408, -73.979927
1, 40.754655, -73.97981199999998
1, 40.754623, -73.979828
1, 40.754506, -73.97938999999998
1, 40.75443, -73.97944699999998
1, 40.75464, -73.979273
1, 40.754455, -73.979387
1, 40.754517, -73.980062
1, 40.754548, -73.97998099999998
1, 40.754522, -73.979905
1, 40.754315, -73.97919
1, 40.754372, -73.979247
1, 40.75477, -73.97904
1, 40.754692, -73.979015
1, 40.754282, -73.979185
1, 40.75446, -73.980249
1, 40.754443, -73.98018899999998
1, 40.754479, -73.98021199999998
1, 40.754289, -73.97973899999998
1, 40.754808, -73.978842
1, 40.754605, -73.97885499999998
1, 40.75471, -73.97878699999998
1, 40.754758, -73.97897299999998
1, 40.754235, -73.98025
1, 40.754375, -73.98039699999998
1, 40.754298, -73.980413
1, 40.754176, -73.980231
1, 40.754552, -73.978707
1, 40.754483, -73.978728
1, 40.753969, -73.980219
1, 40.754447, -73.980585
1, 40.754347, -73.97863499999998
1, 40.754528, -73.97846199999998
1, 40.753778, -73.98045
1, 40.75382, -73.980113
1, 40.753812, -73.980462
1, 40.753812, -73.980163
1, 40.754144, -73.978451
1, 40.754643, -73.97823699999998
1, 40.754665, -73.978301
1, 40.754685, -73.97837699999998
1, 40.753814, -73.980484
1, 40.753724, -73.980462
1, 40.753747, -73.97987999999998
1, 40.75356, -73.98006599999998
1, 40.754205, -73.978255
1, 40.753998, -73.978622
1, 40.754289, -73.978199
1, 40.754502, -73.977986
1, 40.754599, -73.977991
1, 40.7535, -73.98030199999998
1, 40.753457, -73.980253
1, 40.754112, -73.97798899999998
1, 40.75406, -73.97815
1, 40.75421, -73.97803999999998
1, 40.75386, -73.978887
1, 40.754063, -73.97875899999998
1, 40.753906, -73.978665
1, 40.754684, -73.977796
1, 40.754507, -73.977717
1, 40.754709, -73.97794299999998
1, 40.75446, -73.977787
1, 40.754747, -73.97793799999998
1, 40.754452, -73.97772
1, 40.754672, -73.97793
1, 40.754633, -73.977924
1, 40.754541, -73.977939
1, 40.75471, -73.977805
1, 40.754628, -73.977731
1, 40.754554, -73.97792599999998
1, 40.75477, -73.977762
1, 40.753382, -73.980553
1, 40.753318, -73.98048799999998
1, 40.753409, -73.98035799999998
1, 40.75326, -73.98032
1, 40.75424, -73.97781999999998
1, 40.754135, -73.97772299999998
1, 40.754165, -73.97776299999998
1, 40.754145, -73.97784699999998
1, 40.753891, -73.979096
1, 40.753715, -73.97897299999998
1, 40.753752, -73.97912599999998
1, 40.753715, -73.97846199999998
1, 40.754477, -73.977598
1, 40.754666, -73.97765099999998
1, 40.75453, -73.97763299999998
1, 40.754885, -73.97780799999998
1, 40.754508, -73.977512
1, 40.754447, -73.977582
1, 40.75454, -73.977463
1, 40.754242, -73.977615
1, 40.754343, -73.97746499999998
1, 40.754964, -73.97762199999998
1, 40.755042, -73.977779
1, 40.755038, -73.977823
1, 40.753329, -73.98058299999998
1, 40.753278, -73.98076
1, 40.753413, -73.98084199999998
1, 40.753325, -73.980593
1, 40.753177, -73.98052099999998
1, 40.753059, -73.980586
1, 40.752995, -73.980435
1, 40.753966, -73.977491
1, 40.753955, -73.97931199999998
1, 40.753925, -73.979253
1, 40.753485, -73.979146
1, 40.753546, -73.97879299999998
1, 40.753636, -73.978395
1, 40.753785, -73.978306
1, 40.753497, -73.978397
1, 40.753548, -73.978531
1, 40.754358, -73.977428
1, 40.75431, -73.977242
1, 40.755083, -73.977582
1, 40.7551, -73.977438
1, 40.755007, -73.978104
1, 40.753228, -73.98098299999998
1, 40.753105, -73.98079699999998
1, 40.753232, -73.98100499999998
1, 40.753613, -73.980975
1, 40.753653, -73.98098299999998
1, 40.753812, -73.97942999999998
1, 40.753232, -73.97906
1, 40.75336, -73.97923799999998
1, 40.753347, -73.978953
1, 40.753422, -73.979183
1, 40.75364, -73.978116
1, 40.753765, -73.978065
1, 40.754128, -73.97725099999998
1, 40.754212, -73.97703199999998
1, 40.75439, -73.976968
1, 40.754451, -73.97713299999998
1, 40.754462, -73.97708199999998
1, 40.754293, -73.977058
1, 40.755057, -73.977275
1, 40.755347, -73.977417
1, 40.753273, -73.981162
1, 40.753123, -73.98108899999998
1, 40.753159, -73.98108899999998
1, 40.753116, -73.981211
1, 40.753098, -73.981082
1, 40.753432, -73.981142
1, 40.752915, -73.980958
1, 40.753425, -73.981233
1, 40.753731, -73.98084
1, 40.753117, -73.97883799999998
1, 40.753082, -73.97923
1, 40.753064, -73.978989
1, 40.753178, -73.978775
1, 40.753675, -73.977958
1, 40.75362, -73.977997
1, 40.755515, -73.977213
1, 40.755475, -73.977175
1, 40.755301, -73.97718
1, 40.75553, -73.977198
1, 40.753035, -73.981335
1, 40.753004, -73.981297
1, 40.752905, -73.98125799999998
1, 40.753531, -73.981384
1, 40.752958, -73.97862499999998
1, 40.753252, -73.978586
1, 40.75295, -73.978656
1, 40.753016, -73.97860199999998
1, 40.75298, -73.97929499999998
1, 40.752947, -73.979265
1, 40.752888, -73.97908099999998
1, 40.752905, -73.979065
1, 40.753002, -73.979382
1, 40.753057, -73.979332
1, 40.755417, -73.977045
1, 40.75554, -73.976985
1, 40.755599, -73.977204
1, 40.75569, -73.977278
1, 40.755805, -73.977227
1, 40.75581, -73.977115
1, 40.755825, -73.977221
1, 40.752885, -73.98147799999998
1, 40.752692, -73.981415
1, 40.753087, -73.97836499999998
1, 40.753052, -73.97842699999998
1, 40.753005, -73.979529
1, 40.752657, -73.979218
1, 40.752654, -73.97907999999998
1, 40.752675, -73.979028
1, 40.752643, -73.979117
1, 40.752778, -73.979568
1, 40.75283, -73.97958199999998
1, 40.75273, -73.97949699999998
1, 40.755545, -73.97685
1, 40.755736, -73.976849
1, 40.755736, -73.976819
1, 40.755778, -73.977405
1, 40.755897, -73.977046
1, 40.755957, -73.977109
1, 40.7526, -73.981645
1, 40.752495, -73.98161
1, 40.752798, -73.979669
1, 40.752498, -73.97929399999998
1, 40.752547, -73.979073
1, 40.752573, -73.979481
1, 40.752548, -73.97915299999998
1, 40.752627, -73.97924299999998
1, 40.752525, -73.978952
1, 40.752523, -73.979151
1, 40.752361, -73.979123
1, 40.752353, -73.97907999999998
1, 40.752497, -73.979569
1, 40.752623, -73.979608
1, 40.75259, -73.979568
1, 40.752829, -73.979832
1, 40.75275, -73.97983999999998
1, 40.755403, -73.97664
1, 40.755798, -73.97681199999998
1, 40.755883, -73.97676199999998
1, 40.755945, -73.976675
1, 40.755862, -73.97673
1, 40.756117, -73.976843
1, 40.752365, -73.981796
1, 40.752482, -73.98174799999998
1, 40.752357, -73.98169199999998
1, 40.752359, -73.98161799999998
1, 40.752288, -73.981723
1, 40.752293, -73.979258
1, 40.752262, -73.979265
1, 40.75232, -73.979522
1, 40.752245, -73.979192
1, 40.752281, -73.97944099999998
1, 40.752248, -73.979085
1, 40.752393, -73.97882
1, 40.752346, -73.978734
1, 40.752195, -73.9792
1, 40.752167, -73.97896199999998
1, 40.752218, -73.97910299999998
1, 40.752134, -73.979225
1, 40.752247, -73.978818
1, 40.75224, -73.979588
1, 40.752213, -73.979539
1, 40.752394, -73.979797
1, 40.75301, -73.979989
1, 40.75514, -73.97672199999998
1, 40.755317, -73.976622
1, 40.755245, -73.976522
1, 40.755178, -73.976448
1, 40.755178, -73.976641
1, 40.756033, -73.976645
1, 40.756062, -73.97676199999998
1, 40.756011, -73.97664
1, 40.755923, -73.97653099999998
1, 40.755933, -73.976543
1, 40.755881, -73.97651399999998
1, 40.756316, -73.976754
1, 40.752137, -73.98188899999998
1, 40.752265, -73.98192899999998
1, 40.752203, -73.981493
1, 40.75202, -73.981763
1, 40.752037, -73.98158999999998
1, 40.752065, -73.979229
1, 40.752035, -73.979202
1, 40.75217, -73.97965499999998
1, 40.752306, -73.978738
1, 40.752247, -73.97862
1, 40.752182, -73.978758
1, 40.751923, -73.979124
1, 40.751949, -73.97904599999998
1, 40.751918, -73.979082
1, 40.751973, -73.97942999999998
1, 40.752087, -73.97972699999998
1, 40.755092, -73.97652499999998
1, 40.755107, -73.97644699999998
1, 40.754963, -73.97637799999998
1, 40.752077, -73.981948
1, 40.75203, -73.981888
1, 40.752162, -73.982145
1, 40.751986, -73.981965
1, 40.751987, -73.98174299999998
1, 40.75195, -73.98192
1, 40.751885, -73.981823
1, 40.75209, -73.981965
1, 40.752154, -73.982073
1, 40.752342, -73.981257
1, 40.752325, -73.98130299999998
1, 40.75184, -73.981637
1, 40.75175, -73.981752
1, 40.751928, -73.979668
1, 40.751903, -73.97973899999998
1, 40.752125, -73.978373
1, 40.75221, -73.978328
1, 40.752297, -73.97835
1, 40.752044, -73.97842
1, 40.751814, -73.978862
1, 40.751696, -73.979498
1, 40.75192, -73.979893
1, 40.75481, -73.976122
1, 40.754845, -73.97611399999998
1, 40.751893, -73.98211
1, 40.751932, -73.982299
1, 40.751698, -73.98194499999998
1, 40.751822, -73.98213099999998
1, 40.75172, -73.98189499999998
1, 40.751715, -73.98191199999998
1, 40.752255, -73.981103
1, 40.752402, -73.98117999999998
1, 40.751504, -73.981846
1, 40.751683, -73.97976699999998
1, 40.75185, -73.980023
1, 40.751836, -73.97996
1, 40.751911, -73.979994
1, 40.752363, -73.9782
1, 40.75228, -73.978128
1, 40.752252, -73.97810699999998
1, 40.752281, -73.978311
1, 40.752065, -73.978351
1, 40.752219, -73.978198
1, 40.752202, -73.978183
1, 40.752175, -73.978297
1, 40.752307, -73.978244
1, 40.752088, -73.97825
1, 40.752297, -73.978103
1, 40.752277, -73.97806699999998
1, 40.752334, -73.97806799999998
1, 40.752287, -73.97807199999998
1, 40.752268, -73.97807199999998
1, 40.752397, -73.978162
1, 40.752207, -73.978035
1, 40.752412, -73.97811
1, 40.752304, -73.97809599999998
1, 40.752314, -73.978102
1, 40.752333, -73.97807
1, 40.752357, -73.97817999999998
1, 40.752307, -73.97805599999998
1, 40.752448, -73.97833799999998
1, 40.752316, -73.978128
1, 40.752457, -73.978155
1, 40.752362, -73.97806799999998
1, 40.752357, -73.978057
1, 40.752448, -73.978133
1, 40.752387, -73.97808499999998
1, 40.751823, -73.978543
1, 40.751792, -73.978429
1, 40.75173, -73.978803
1, 40.751457, -73.97965999999998
1, 40.751527, -73.979573
1, 40.754778, -73.975879
1, 40.754665, -73.97627699999998
1, 40.754547, -73.97611
1, 40.751687, -73.982102
1, 40.751736, -73.982162
1, 40.75171, -73.982145
1, 40.751835, -73.982343
1, 40.752086, -73.982466
1, 40.752138, -73.98244699999998
1, 40.751406, -73.98192299999998
1, 40.751482, -73.98195699999998
1, 40.75145, -73.98210299999998
1, 40.752025, -73.981088
1, 40.751343, -73.98161799999998
1, 40.751293, -73.98175
1, 40.751485, -73.97983999999998
1, 40.75248, -73.977969
1, 40.752355, -73.977941
1, 40.752328, -73.978013
1, 40.752417, -73.977928
1, 40.752329, -73.977986
1, 40.752403, -73.977992
1, 40.752313, -73.97797799999998
1, 40.752547, -73.97810699999998
1, 40.752378, -73.978037
1, 40.752311, -73.977998
1, 40.752212, -73.97800499999998
1, 40.752445, -73.97793
1, 40.752139, -73.97795
1, 40.752316, -73.977867
1, 40.752317, -73.977891
1, 40.752295, -73.97784
1, 40.752186, -73.97787499999998
1, 40.752027, -73.97806199999998
1, 40.752269, -73.977827
1, 40.751807, -73.978216
1, 40.751831, -73.978145
1, 40.752251, -73.977771
1, 40.752608, -73.977967
1, 40.752534, -73.977861
