unnamed, Latitude, Longitude
0, 40.748103, -73.98268199999998
0, 40.748167, -73.982657
0, 40.74822, -73.9826
0, 40.747975, -73.98279499999998
0, 40.748262, -73.98273299999998
0, 40.748437, -73.98258699999998
0, 40.7484, -73.98255299999998
0, 40.74837, -73.98238
0, 40.747798, -73.982765
0, 40.747908, -73.98296999999998
0, 40.747745, -73.98270499999998
0, 40.747761, -73.98265399999998
0, 40.748548, -73.98250199999998
0, 40.748482, -73.982297
0, 40.748538, -73.982336
0, 40.748515, -73.982173
0, 40.74862, -73.98233999999998
0, 40.748249, -73.982118
0, 40.748531, -73.982273
0, 40.747569, -73.98277899999998
0, 40.747648, -73.98274
0, 40.747603, -73.982943
0, 40.74773, -73.983188
0, 40.747818, -73.983075
0, 40.747488, -73.982573
0, 40.748718, -73.982338
0, 40.74866, -73.98228799999998
0, 40.748675, -73.982321
0, 40.748745, -73.982297
0, 40.74855, -73.982043
0, 40.748812, -73.98222599999998
0, 40.74878, -73.98206
0, 40.748555, -73.981942
0, 40.748813, -73.982139
0, 40.748908, -73.982381
0, 40.747345, -73.98296999999998
0, 40.747498, -73.98290699999998
0, 40.747307, -73.982707
0, 40.747378, -73.98286799999998
0, 40.747539, -73.983047
0, 40.747345, -73.983072
0, 40.747367, -73.983047
0, 40.747619, -73.983445
0, 40.748797, -73.98205199999998
0, 40.748927, -73.982484
0, 40.748961, -73.98211
0, 40.748705, -73.981837
0, 40.747069, -73.983017
0, 40.74734, -73.98317
0, 40.747242, -73.983247
0, 40.748917, -73.981753
0, 40.747055, -73.983193
0, 40.747257, -73.983434
0, 40.747258, -73.98341499999998
0, 40.747233, -73.98337999999998
0, 40.74706, -73.983411
0, 40.747085, -73.983575
0, 40.746985, -73.983503
0, 40.747023, -73.983513
0, 40.747192, -73.983672
0, 40.74708, -73.983568
0, 40.747013, -73.983517
0, 40.746799, -73.983418
0, 40.746865, -73.98360599999998
0, 40.74689, -73.98357699999998
0, 40.746892, -73.983447
0, 40.746809, -73.983463
0, 40.746965, -73.98353199999998
0, 40.747019, -73.98377399999998
0, 40.746755, -73.983576
0, 40.747335, -73.983877
0, 40.746638, -73.983643
0, 40.746606, -73.983644
0, 40.746675, -73.983823
0, 40.746948, -73.98403299999998
0, 40.746528, -73.983767
0, 40.746685, -73.98385899999998
0, 40.746569, -73.983788
0, 40.746567, -73.983907
0, 40.746439, -73.983815
0, 40.746458, -73.98393
0, 40.74655, -73.98401599999998
0, 40.746518, -73.983973
0, 40.746262, -73.98384799999998
0, 40.746243, -73.98380799999998
0, 40.74633, -73.984018
0, 40.7466, -73.984189
0, 40.746319, -73.98410599999998
0, 40.746203, -73.984109
0, 40.746133, -73.98389199999998
0, 40.746088, -73.983897
0, 40.745967, -73.98369499999998
0, 40.746203, -73.98419199999998
0, 40.746142, -73.98438
0, 40.74614, -73.984392
0, 40.746, -73.984233
0, 40.745773, -73.9843
0, 40.745857, -73.984222
0, 40.745612, -73.98432699999998
0, 40.745542, -73.98415199999998
0, 40.745523, -73.984302
0, 40.745593, -73.984358
0, 40.745688, -73.984547
0, 40.745711, -73.98455199999998
0, 40.745675, -73.98443399999998
0, 40.745615, -73.984407
0, 40.745317, -73.984345
0, 40.745643, -73.98482099999998
0, 40.745427, -73.98471499999998
0, 40.745548, -73.984997
0, 40.745723, -73.984852
0, 40.745277, -73.98475
0, 40.745284, -73.98469
0, 40.745218, -73.984925
0, 40.745043, -73.98456
0, 40.744998, -73.984865
0, 40.745003, -73.98505
0, 40.744805, -73.98509
0, 40.744968, -73.984593
0, 40.744803, -73.984778
0, 40.745048, -73.98527199999998
0, 40.744731, -73.985059
0, 40.74469, -73.985365
0, 40.744535, -73.98505299999998
0, 40.744568, -73.985056
0, 40.744817, -73.98452799999998
0, 40.744513, -73.98501
0, 40.744469, -73.98536699999998
0, 40.744412, -73.98538
0, 40.74469, -73.985377
0, 40.744448, -73.98550799999998
0, 40.744401, -73.98519799999998
0, 40.74426, -73.98522199999998
0, 40.744239, -73.985389
0, 40.744213, -73.98528799999998
