unnamed, Latitude, Longitude
0, 40.750473, -73.987295
0, 40.75068, -73.98747199999998
0, 40.750506, -73.98743
0, 40.750615, -73.987412
0, 40.750602, -73.98711
0, 40.750574, -73.987187
0, 40.75056, -73.987155
0, 40.75025, -73.98739999999998
0, 40.750613, -73.987493
0, 40.750304, -73.987378
0, 40.75061, -73.98714699999998
0, 40.750358, -73.98708499999998
0, 40.7507, -73.987177
0, 40.750365, -73.987572
0, 40.750382, -73.98746
0, 40.750435, -73.987598
0, 40.750502, -73.987668
0, 40.750888, -73.987295
0, 40.750778, -73.987707
0, 40.750807, -73.987413
0, 40.750537, -73.987598
0, 40.750815, -73.98699
0, 40.750719, -73.98701099999998
0, 40.750444, -73.986959
0, 40.750149, -73.987465
0, 40.750168, -73.98753499999998
0, 40.75065, -73.98778799999998
0, 40.750189, -73.98706
0, 40.750381, -73.987706
0, 40.750438, -73.987862
0, 40.75058, -73.98786699999998
0, 40.750366, -73.987904
0, 40.751063, -73.98735499999998
0, 40.751009, -73.98717399999998
0, 40.751053, -73.987413
0, 40.750995, -73.987857
0, 40.750999, -73.986796
0, 40.750747, -73.986745
0, 40.750683, -73.986818
0, 40.749853, -73.98750699999998
0, 40.749953, -73.987566
0, 40.749917, -73.9876
0, 40.750735, -73.98805199999998
0, 40.750437, -73.988093
0, 40.75012, -73.988057
0, 40.75131, -73.98753
0, 40.75124, -73.98679799999998
0, 40.751202, -73.986796
0, 40.751216, -73.98692599999998
0, 40.750827, -73.98649399999998
0, 40.749648, -73.98765299999998
0, 40.749842, -73.98782699999998
0, 40.749822, -73.987852
0, 40.751486, -73.986749
0, 40.751355, -73.98686499999998
0, 40.749521, -73.98763499999998
0, 40.749467, -73.987582
0, 40.749534, -73.987886
0, 40.74979, -73.98812499999998
0, 40.751778, -73.98668499999998
0, 40.751528, -73.98646999999998
0, 40.751706, -73.98667399999998
0, 40.751427, -73.98649
0, 40.749576, -73.98804199999998
0, 40.750078, -73.988207
0, 40.749824, -73.98833899999998
0, 40.749792, -73.988223
0, 40.751845, -73.986537
0, 40.751852, -73.98640399999998
0, 40.751718, -73.986402
0, 40.751688, -73.986277
0, 40.75155, -73.98634199999998
0, 40.751472, -73.986385
0, 40.751265, -73.986317
0, 40.749302, -73.988077
0, 40.749993, -73.988487
0, 40.751846, -73.98630799999998
0, 40.751759, -73.986193
0, 40.751817, -73.98611699999998
0, 40.751908, -73.98609999999998
0, 40.751588, -73.986112
0, 40.749095, -73.988262
0, 40.749175, -73.98792799999998
0, 40.749175, -73.98824
0, 40.749189, -73.988256
0, 40.752105, -73.98618
0, 40.752027, -73.985971
0, 40.752155, -73.986135
0, 40.748988, -73.98850299999998
0, 40.748967, -73.98833299999998
0, 40.748955, -73.98813199999998
0, 40.748816, -73.98823299999998
0, 40.748936, -73.988034
0, 40.748887, -73.988265
0, 40.748945, -73.98815999999998
0, 40.749087, -73.988314
0, 40.748966, -73.98804199999998
0, 40.748944, -73.988456
0, 40.748992, -73.988335
0, 40.748938, -73.98789499999998
0, 40.752271, -73.98621199999998
0, 40.75225, -73.986165
0, 40.752213, -73.986098
0, 40.75226, -73.985783
0, 40.752202, -73.98582
0, 40.752178, -73.985853
0, 40.752395, -73.985955
0, 40.74878, -73.988332
0, 40.748863, -73.98869899999998
0, 40.748705, -73.988483
0, 40.748948, -73.988567
0, 40.748737, -73.98797999999998
0, 40.748672, -73.988445
0, 40.748877, -73.987837
0, 40.748712, -73.988635
0, 40.748668, -73.98851899999998
0, 40.748722, -73.98865499999998
0, 40.748934, -73.987706
0, 40.752441, -73.985827
0, 40.752534, -73.98583399999998
0, 40.75245, -73.985765
0, 40.752205, -73.985658
0, 40.752483, -73.985887
0, 40.752317, -73.985697
0, 40.752562, -73.98576199999998
0, 40.748637, -73.98850299999998
0, 40.748547, -73.988427
0, 40.748485, -73.98842
0, 40.748529, -73.988622
0, 40.748387, -73.988437
0, 40.748435, -73.988645
0, 40.748477, -73.988685
0, 40.752575, -73.985647
0, 40.752793, -73.985782
0, 40.752413, -73.985511
0, 40.748367, -73.98846399999998
0, 40.748349, -73.988545
0, 40.748333, -73.98858099999998
0, 40.748316, -73.988409
0, 40.748453, -73.988826
0, 40.74837, -73.988741
0, 40.748132, -73.988298
0, 40.748165, -73.98850299999998
0, 40.748168, -73.988685
0, 40.752585, -73.985353
0, 40.752942, -73.98557499999998
0, 40.752827, -73.985932
0, 40.753032, -73.985938
0, 40.748335, -73.98895299999998
0, 40.748355, -73.98904799999998
0, 40.748542, -73.98908799999998
0, 40.747995, -73.988504
0, 40.747994, -73.988174
0, 40.747975, -73.988669
0, 40.747965, -73.98870499999998
0, 40.748032, -73.98889699999998
0, 40.748136, -73.98894
0, 40.748096, -73.988929
0, 40.752955, -73.986085
0, 40.753058, -73.98599799999998
0, 40.753208, -73.986002
0, 40.748206, -73.989182
0, 40.748126, -73.98903
0, 40.748492, -73.989158
0, 40.748452, -73.989143
0, 40.748096, -73.989034
0, 40.748317, -73.98927299999998
0, 40.748615, -73.989289
0, 40.747772, -73.98838
0, 40.747831, -73.988433
0, 40.747841, -73.98808699999998
0, 40.748023, -73.987961
0, 40.747784, -73.98807999999998
0, 40.747808, -73.988135
0, 40.747762, -73.988855
0, 40.747814, -73.988883
0, 40.747918, -73.989153
0, 40.748038, -73.98912799999998
0, 40.747913, -73.989112
0, 40.753464, -73.985966
0, 40.748, -73.989385
0, 40.747578, -73.988245
0, 40.747527, -73.98824299999998
0, 40.747646, -73.98821499999998
0, 40.747682, -73.987937
0, 40.747778, -73.989143
0, 40.747612, -73.98896499999998
0, 40.747628, -73.989075
0, 40.747782, -73.98940799999998
0, 40.747831, -73.989304
0, 40.747768, -73.989348
0, 40.747685, -73.989208
0, 40.753593, -73.98603799999998
0, 40.753528, -73.985933
0, 40.753555, -73.98618999999998
0, 40.753489, -73.986226
0, 40.747279, -73.98823299999998
0, 40.747621, -73.98937499999998
0, 40.74764, -73.98946599999998
0, 40.747426, -73.989354
0, 40.753378, -73.986343
0, 40.747393, -73.989627
0, 40.747242, -73.989528
0, 40.74724, -73.98984699999998
